"name","ticker","country","listed","exchange","cik","formerly_names","current_name","original_names"
"Viveve Medical","VIVE","United States",True,"NASDAQ","0000879682","PLC SYSTEMS INC","VIVEVE MEDICAL, INC.","Viveve Inc."
"Vor Biopharma","VOR","United States",True,"NASDAQ","0001817229","","Vor Biopharma Inc.","Vor Biopharma"
"Voyager Therapeutics","VYGR","United States",True,"NASDAQ","0001640266","","Voyager Therapeutics, Inc.","Voyager Therapeutics"
"WATER PIK TECHNOLOGIES INC","PIK","United States",True,"NASDAQ","0001094286","","WATER PIK TECHNOLOGIES INC","Water Pik, Inc."
"Wave Life Sciences","WVE","Singapore",True,"NASDAQ","0001631574","Wave Life Sciences Pte Ltd","Wave Life Sciences Ltd.","Wave Life Sciences Ltd."
"Weibo Corporation","WB","China",True,"NASDAQ","0001595761","","WEIBO Corp","wei bo"
"Windtree Therapeutics","WINT","United States",True,"NASDAQ","0000946486","DISCOVERY LABORATORIES INC /DE/||ANSAN PHARMACEUTICALS INC||ANSAN INC","WINDTREE THERAPEUTICS INC /DE/","Windtree Therapeutics"
"X4 Pharmaceuticals","XFOR","United States",True,"NASDAQ","0001501697","Arsanis, Inc.","X4 Pharmaceuticals, Inc","X4 Pharmaceuticals"
"XBiotech","XBIT","United States",True,"NASDAQ","0001626878","","XBiotech Inc.","XBiotech, Inc."
"XDx","CDNA","United States",True,"NASDAQ","0001217234","EXPRESSION DIAGNOSTICS INC||XDx, Inc.","CareDx, Inc.","XDx"
"XENOPORT INC","XNPT",NULL,False,"NASDAQ","0001130591","","XENOPORT INC","XenoPort, Inc."
"XERIS PHARMACEUTICALS INC","XERS","United States",True,"NASDAQ","0001346302","","XERIS PHARMACEUTICALS INC","Xeris Pharmaceuticals"
"XOMA Corporation","XOMA","United States",True,"NASDAQ","0000791908","XOMA CORP /DE/||XOMA LTD /DE/","XOMA Corp","XOMA (US) LLC"
"XTL Biopharmaceuticals","XTLB","Israel",True,"NASDAQ","0001023549","","XTL BIOPHARMACEUTICALS LTD","XTL Biopharmaceuticals"
"XYNOMIC PHARMACEUTICALS HOLDINGS","XYN",NULL,False,"NASDAQ","0001697805","Bison Capital Acquisition Corp.||Bison Capital Acquisition Corp","XYNOMIC PHARMACEUTICALS HOLDINGS, INC.","Xynomic Pharmaceuticals, Inc."
"Xencor","XNCR","United States",True,"NASDAQ","0001326732","","Xencor Inc","Xencor, Inc."
"Xenetic Biosciences","XBIO","United States",True,"NASDAQ","0001534525","GENERAL AIRCRAFT INC.||General Sales & Leasing, Inc.","Xenetic Biosciences, Inc.","Xenetic Biosciences, Inc."
"Xenon Pharmaceuticals","XENE","Canada",True,"NASDAQ","0001582313","","Xenon Pharmaceuticals Inc.","Xenon Pharmaceuticals Inc."
"Y-mAbs Therapeutics","YMAB","United States",True,"NASDAQ","0001722964","","Y-mAbs Therapeutics, Inc.","Y-mAbs Therapeutics"
"ZAFGEN","ZFGN",NULL,False,"NASDAQ","0001374690","ZAFGEN, INC.||ZAFGEN INC","Larimar Therapeutics, Inc.","Zafgen, Inc."
"ZYMOGENETICS INC","ZGEN",NULL,False,"NASDAQ","0001129425","","ZYMOGENETICS INC","ZymoGenetics"
"Zai Lab","ZLAB","China",True,"NASDAQ","0001704292","","Zai Lab Ltd","Zai Lab (Shanghai) Co., Ltd."
"Zealand Pharma A/S","ZEAL","Denmark",True,"NASDAQ","0001674988","","Zealand Pharma A/S","Zealand Pharma"
"Zeltiq Aesthetics","ZLTQ",NULL,False,"NASDAQ","0001415336","","Zeltiq Aesthetics Inc","Zeltiq Aesthetics"
"Zeno Pharma LLC","ZNTL","United States",True,"NASDAQ","0001725160","Zeno Pharma, LLC||Zentalis Pharmaceuticals, LLC","Zentalis Pharmaceuticals, Inc.","Zeno Pharmaceuticals, Inc."
"Zimmer Biomet Holdings","ZBH","United States",True,"NYSE","0001136869","ZIMMER HOLDINGS INC","ZIMMER BIOMET HOLDINGS, INC.","Zimmer Biomet"
"Ziopharm","ZIOP",NULL,False,"NASDAQ","0001107421","ZIOPHARM ONCOLOGY INC||EASYWEB INC","Alaunos Therapeutics, Inc.","Ziopharm"
"Zogenix","ZGNX","United States",True,"NASDAQ","0001375151","ZOGENIX INC","ZOGENIX, INC.","Zogenix, Inc."
"Zosano Pharma Corporation","ZSAN","United States",True,"NASDAQ","0001587221","ZP Holdings Inc","Zosano Pharma Corp","Zosano Pharma Corporation;Zosano Pharma Inc."
"Zymeworks","ZYME","Canada",True,"NYSE","0001403752","Zymeworks Inc","Zymeworks Inc.","Zymeworks Inc."
"Zynerba Pharmaceuticals","ZYNE","United States",True,"NASDAQ","0001621443","Zynerba Pharmeceuticals, Inc.","Zynerba Pharmaceuticals, Inc.","Zynerba Pharmaceuticals, Inc."
"aTyr Pharma","LIFE","United States",True,"NASDAQ","0001339970","","aTYR PHARMA INC","aTyr Pharma, Inc."
"argenx SE","ARGX","Netherlands",True,"NASDAQ","0001697862","argenx N.V","ARGENX SE","argenx"
"bluebird bio","BLUE","United States",True,"NASDAQ","0001293971","Genetix Pharmaceuticals Inc","bluebird bio, Inc.","bluebird bio"
"eFFECTOR Therapeutics","EFTR","United States",True,"NASDAQ","0001828522","Locust Walk Acquisition Corp.","eFFECTOR Therapeutics, Inc.","Effector Therapeutics"
"electroCore","ECOR","United States",True,"NASDAQ","0001560258","ElectroCore, LLC","electroCore, Inc.","ElectroCore INC"
"iRhythm Technologies","IRTC","United States",True,"NASDAQ","0001388658","IRhythm Technologies Inc","iRhythm Technologies, Inc.","iRhythm Technologies, Inc."
"iSpecimen","ISPC","United States",True,"NASDAQ","0001558569","","iSpecimen Inc.","iSpecimen Inc"
"iTeos Therapeutics","ITOS","United States",True,"NASDAQ","0001808865","","iTeos Therapeutics, Inc.","iTeos Therapeutics"
"pSivida Corp.","PSDV",NULL,False,"NASDAQ","0001314102","pSivida Corp.||pSivida LTD","EyePoint Pharmaceuticals, Inc.","pSiVida Limited"
"resTORbio","TORC",NULL,False,"NASDAQ","0001720580","resTORbio, Inc.","Adicet Bio, Inc.","Restorbio Inc."
"scPharmaceuticals","SCPH","United States",True,"NASDAQ","0001604950","","scPharmaceuticals Inc.","scPharmaceuticals, Inc."
"vTv Therapeutics","VTVT","United States",True,"NASDAQ","0001641489","","vTv Therapeutics Inc.","vTv Therapeutics"
